youtube_id,title,publishedAt,channel_name
Gxd7daC3ulg,RSCO - Ana Grace Academy of the Arts,2022-03-01T03:33:40Z,CT State Department of Education
jnk1VYwFEoo,RSCO - Academy of Computer Science & Engineering video,2022-02-26T01:15:18Z,CT State Department of Education
-Nf6ddRFt6A,RSCO - Betances STEM Magnet School,2022-02-26T00:33:49Z,CT State Department of Education
DrbrYkzJ0Ts,RSCO Open Choice Explainer Video,2022-02-26T00:10:46Z,CT State Department of Education
snu6ZVN5RQg,Increasing Student Engagement,2022-02-25T16:13:12Z,CT State Department of Education
1H3paMRJq-Q,Connecticut Standards for Remote Learning Grades 9-12,2022-02-22T20:31:27Z,CT State Department of Education
H9P6G3aQcZk,CT SAT Setting Accommodations in TIDE,2022-02-15T20:58:02Z,CT State Department of Education
tQFT4eKpTMQ,CSDE and Apex Learning in 90 seconds,2022-02-15T20:53:21Z,CT State Department of Education
BHUdFcaDMbM,CSDE and Defined Learning in 120 seconds,2022-02-15T20:53:10Z,CT State Department of Education
RtTYmBBro38,Connecticut Remote Learning Commission - 2/14/22,2022-02-15T07:34:07Z,CT State Department of Education
W7RBBI35CH8,RSCO Open Choice Video SPANISH,2022-02-14T22:16:24Z,CT State Department of Education
gtWYk64l8rA,CT SAT TIDE Training,2022-02-14T17:00:52Z,CT State Department of Education
4NgDkL9Qt3Y,RSCO Open Choice Sizzle Video,2022-02-11T00:09:57Z,CT State Department of Education
cgrtIBxVaRQ,RSCO School Choice Applications are Now Open - Spanish,2022-02-10T20:04:28Z,CT State Department of Education
ER0CBV5xiI4,RSCO School Choice Applications are Now Open,2022-02-09T19:28:42Z,CT State Department of Education
SxqD_a_TwPc,"State Board of Education Meeting,  2/2/22",2022-02-02T19:39:53Z,CT State Department of Education
VDdJhoX3fFY,2021 22 District Administrators General Summative Test Administration,2022-01-26T19:41:52Z,CT State Department of Education
0i3CbO1jCYU,2021-22 District Administrators Special Populations Training,2022-01-26T19:32:02Z,CT State Department of Education
FAO0TH3E0ok,Connecticut Remote Learning Commission - 1/25/22,2022-01-26T09:11:43Z,CT State Department of Education
hLRfp3nqeZU,RSCO Virtual Fair Welcome - Spanish,2022-01-21T23:10:11Z,CT State Department of Education
Vi2euHjMe78,RSCO Virtual Fair Welcome - English,2022-01-21T23:06:25Z,CT State Department of Education
rAyxss_PnAM,"State Board of Education Meeting,  January 19, 2022",2022-01-20T06:09:18Z,CT State Department of Education
bchSVT5l5Qs,RSCO - Kinsella Magnet School of the Performing Arts,2022-01-19T00:52:18Z,CT State Department of Education
